peacemaking	1.7	0.78102	[1, 1, 1, 3, 3, 1, 2, 2, 2, 1]
peacenik	0.8	0.87178	[1, 1, 0, 1, 2, 0, 1, 1, -1, 2]
peaceniks	0.7	1.00499	[2, 0, 0, 1, 0, 2, 1, -1, 2, 0]
peaces	2.1	0.83066	[2, 2, 2, 2, 3, 0, 3, 3, 2, 2]
peacetime	2.2	1.16619	[3, 1, 4, 2, 4, 3, 1, 1, 2, 1]
peacetimes	2.1	0.83066	[3, 2, 2, 4, 1, 2, 2, 2, 1, 2]
peculiar	0.6	1.2	[-1, 0, -1, 1, 2, -1, 2, 1, 2, 1]
peculiarities	0.1	1.37477	[-1, -1, 0, -1, -1, 1, 3, 2, -1, 0]
peculiarity	0.6	1.2	[-1, 1, -1, 0, 2, -1, 1, 2, 2, 1]
peculiarly	-0.4	1.2	[-1, 2, -2, -1, 0, 0, -2, 1, -1, 0]
penalty	-2.0	0.63246	[-2, -3, -2, -2, -1, -2, -3, -2, -2, -1]
pensive	0.3	1.1	[1, 0, 0, 1, 0, -1, 3, 0, -1, 0]
perfect	2.7	0.78102	[2, 4, 2, 3, 4, 2, 3, 2, 3, 2]
perfecta	1.4	1.42829	[1, 0, 0, 3, 1, 0, 0, 4, 3, 2]
perfectas	0.6	1.11355	[0, 0, -1, 1, 0, 2, 3, 0, 1, 0]
perfected	2.7	0.78102	[1, 3, 3, 4, 2, 3, 3, 2, 3, 3]
perfecter	1.8	0.9798	[2, 1, 3, 1, 2, 1, 2, 4, 1, 1]
perfecters	1.4	1.11355	[2, 1, 3, 0, 0, 3, 2, 0, 1, 2]
perfectest	3.1	1.04403	[2, 4, 4, 4, 3, 2, 1, 3, 4, 4]
perfectibilities	2.1	1.04403	[3, 2, 2, 3, 4, 1, 2, 2, 0, 2]
perfectibility	1.8	1.249	[4, 3, 3, 0, 1, 0, 1, 2, 2, 2]
perfectible	1.5	0.67082	[1, 2, 1, 1, 2, 1, 1, 3, 2, 1]
perfecting	2.3	0.9	[1, 2, 3, 3, 1, 2, 2, 4, 2, 3]
perfection	2.7	1.1	[3, 3, 3, 1, 2, 4, 4, 1, 2, 4]
perfectionism	1.3	1.26886	[3, -1, 2, 1, 2, 2, 2, -1, 1, 2]
perfectionist	1.5	1.20416	[3, -1, 3, 1, 2, 2, 2, 0, 1, 2]
perfectionistic	0.7	1.67631	[-1, 0, 2, 0, 1, 0, 3, -1, 4, -1]
perfectionists	0.1	1.22066	[1, -1, 1, -1, 0, 0, -1, 0, 3, -1]
perfections	2.5	1.43178	[2, 4, 4, 3, 3, 4, -1, 2, 2, 2]
perfective	1.2	0.87178	[1, 0, 1, 1, 3, 2, 2, 0, 1, 1]
perfectively	2.1	1.13578	[3, 3, 1, 4, 0, 2, 1, 2, 2, 3]
perfectiveness	0.9	1.51327	[-2, 3, -1, 0, 2, 0, 2, 2, 2, 1]
perfectives	0.9	0.83066	[0, 2, 1, 1, 1, 0, 2, 0, 2, 0]
perfectivity	2.2	0.9798	[3, 2, 0, 3, 1, 2, 3, 3, 2, 3]
perfectly	3.2	0.4	[3, 4, 4, 3, 3, 3, 3, 3, 3, 3]
perfectness	3.0	0.63246	[4, 3, 3, 3, 3, 2, 4, 2, 3, 3]
perfecto	1.3	1.34536	[1, 0, 0, 2, 0, 0, 1, 4, 3, 2]
perfects	1.6	1.11355	[1, 1, 1, 2, 1, 0, 1, 4, 3, 2]
peril	-1.7	1.67631	[-3, -2, -2, 3, -3, -2, -3, -2, -1, -2]
perjury	-1.9	0.9434	[-3, -2, -3, -2, -2, 0, -1, -2, -3, -1]
perpetrator	-2.2	0.74833	[-2, -3, -2, -2, -2, -2, -4, -2, -1, -2]
perpetrators	-1.0	1.67332	[-1, -2, -2, -2, -2, 2, 0, -4, 1, 0]
perplexed	-1.3	0.64031	[-1, -1, -2, -1, -1, -1, 0, -2, -2, -2]
persecute	-2.1	1.37477	[-2, -3, -2, 1, -1, -4, -2, -2, -2, -4]
persecuted	-1.3	1.61555	[-2, -1, -2, -1, -2, 2, -4, 1, -2, -2]
persecutes	-1.2	1.4	[-2, -1, -2, 0, -2, 1, -3, 1, -1, -3]
persecuting	-1.5	1.62788	[-3, -2, -2, 0, -4, -3, -2, -1, 1, 1]
perturbed	-1.4	0.8	[-2, -1, -1, 0, -2, -2, -2, 0, -2, -2]
perverse	-1.8	1.8868	[-2, -4, -3, 1, -2, -4, 1, 0, -1, -4]
perversely	-2.2	0.87178	[-1, -2, -2, -2, -1, -3, -2, -3, -4, -2]
perverseness	-2.1	1.22066	[-3, -3, 1, -2, -3, -2, -3, -2, -1, -3]
perversenesses	-0.5	1.74642	[-2, 3, -1, -2, 1, 0, 1, 0, -2, -3]
perversion	-1.3	1.34536	[-3, -2, -2, 1, 1, -3, -1, -2, -1, -1]
perversions	-1.2	1.83303	[-2, 0, -4, -2, -3, -3, 0, 1, -1, 2]
perversities	-1.1	1.22066	[-2, -1, -2, 0, -2, -2, -2, 1, 1, -2]
perversity	-2.6	0.8	[-2, -3, -2, -2, -4, -3, -3, -1, -3, -3]
perversive	-2.1	0.7	[-3, -1, -3, -2, -2, -2, -2, -1, -3, -2]
pervert	-2.3	0.9	[-2, -2, -1, -3, -4, -2, -3, -1, -3, -2]
perverted	-2.5	1.56525	[-2, -4, -2, -4, -3, -4, 1, -2, -1, -4]
pervertedly	-1.2	1.77764	[-3, -2, -1, -2, 2, -3, 1, -3, 1, -2]
pervertedness	-1.2	1.46969	[1, -2, -3, -2, 0, -2, -3, 1, 0, -2]
perverter	-1.7	1.48661	[-3, -4, -2, -2, -1, -1, 2, -2, -2, -2]
perverters	-0.6	1.68523	[-2, -2, -1, 0, -1, 2, -3, 1, 2, -2]
perverting	-1.0	2.09762	[4, -2, -2, -4, -2, 1, 0, -1, -2, -2]
perverts	-2.8	0.6	[-3, -3, -2, -3, -3, -2, -2, -4, -3, -3]
pesky	-1.2	0.4	[-1, -2, -1, -1, -1, -1, -2, -1, -1, -1]
pessimism	-1.5	1.36015	[-2, -3, 1, -2, -2, -1, 1, -3, -2, -2]
pessimisms	-2.0	1.0	[-3, -1, -2, -2, -3, -1, 0, -2, -3, -3]
pessimist	-1.5	1.36015	[-1, -3, 1, -2, -2, -2, 1, -3, -2, -2]
pessimistic	-1.5	1.43178	[-3, -1, -1, 1, -3, -3, -2, -2, -2, 1]
pessimistically	-2.0	1.0	[-1, -1, -3, -4, -2, -1, -1, -3, -2, -2]
pessimists	-1.0	1.26491	[-1, 1, -1, 0, -2, -2, -2, -3, -1, 1]
petrifaction	-1.9	1.3	[-3, -2, -1, -4, -3, 0, -1, 0, -2, -3]
petrifactions	-0.3	1.00499	[0, -1, 0, 0, 0, 0, 0, 0, -3, 1]
petrification	-0.1	1.44568	[-1, 2, -1, -1, 0, 2, 2, -2, -1, -1]
petrifications	-0.4	0.8	[0, 0, -2, 0, 0, 0, 0, 0, -2, 0]
petrified	-2.5	0.92195	[-4, -3, -2, -1, -2, -3, -2, -2, -2, -4]
petrifies	-2.3	1.00499	[-4, -3, -2, -1, -2, -2, -1, -2, -2, -4]
petrify	-1.7	0.9	[-2, -3, -1, -2, -1, -1, -2, -3, 0, -2]
petrifying	-2.6	0.8	[-2, -3, -3, -2, -4, -2, -3, -1, -3, -3]
pettier	-0.3	1.41774	[-1, -1, -1, -1, 2, 0, 2, -2, 1, -2]
pettiest	-1.3	1.95192	[1, -3, -3, -3, -2, -1, 2, -1, 1, -4]
petty	-0.8	1.32665	[1, -3, -2, -1, -1, -1, -1, -1, 2, -1]
phobia	-1.6	1.0198	[-2, -2, 1, -2, -3, -1, -1, -2, -2, -2]
phobias	-2.0	1.0	[-3, -2, -2, -3, -3, 0, -1, -2, -1, -3]
phobic	-1.2	1.16619	[-2, -2, 1, -1, -2, -1, 1, -2, -2, -2]
phobics	-1.3	0.64031	[-1, -1, -1, -2, -2, -1, 0, -2, -2, -1]
picturesque	1.6	1.11355	[4, 1, 1, 2, 1, 2, 1, 0, 3, 1]
pileup	-1.1	1.13578	[-2, 1, 0, -1, 0, -1, -3, -2, -2, -1]
pique	-1.1	1.13578	[-2, -2, -2, 0, 0, -1, 1, -1, -1, -3]
piqued	0.1	1.04403	[0, -2, 0, 1, 1, 1, -1, 1, -1, 1]
piss	-1.7	0.9	[-2, -1, -1, -2, -1, -3, -3, 0, -2, -2]
pissant	-1.5	1.5	[-1, -3, -3, 1, -3, -1, -1, -2, 1, -3]
pissants	-2.5	0.80623	[-4, -3, -3, -2, -3, -1, -2, -3, -2, -2]
pissed	-3.2	0.6	[-3, -3, -4, -3, -2, -4, -4, -3, -3, -3]
pisser	-2.0	1.09545	[-2, -4, -1, -3, -2, -3, -1, -2, -2, 0]
pissers	-1.4	2.00998	[-1, -1, -4, -2, -3, 4, -2, -1, -2, -2]
pisses	-1.4	0.8	[-2, -2, -1, -3, -1, -1, -1, -2, -1, 0]
pissing	-1.7	1.26886	[0, 0, -2, -2, -3, 0, -3, -1, -3, -3]
pissoir	-0.8	1.4	[-2, 0, 0, -2, -1, -3, 0, -2, 0, 2]
piteous	-1.2	1.46969	[-2, -1, -2, -2, -2, -1, 3, -1, -2, -2]
pitiable	-1.1	1.22066	[-1, 0, -1, -1, 1, -2, -4, -1, -1, -1]
pitiableness	-1.1	1.64012	[-2, -1, -1, -2, -4, 2, 1, 0, -2, -2]
pitiably	-1.1	0.9434	[-1, 0, 0, -2, 0, -2, -3, -1, -1, -1]
pitied	-1.3	1.1	[-2, -1, -3, -1, 1, 0, -2, -2, -1, -2]
pitier	-1.2	1.32665	[-3, -1, -2, -3, -1, -1, 1, 1, -2, -1]
pitiers	-1.3	0.9	[0, -1, -2, -2, -1, -1, -1, -3, -2, 0]
pities	-1.2	1.249	[-2, -1, -2, -3, -1, -1, 1, 1, -2, -2]
pitiful	-2.2	0.9798	[-3, -2, -1, -3, -2, -2, -3, -3, -3, 0]
pitifuller	-1.8	1.07703	[-1, -1, -2, -3, -4, 0, -2, -2, -1, -2]
pitifullest	-1.1	2.11896	[-2, 1, -1, -4, -4, -1, -3, -1, 2, 2]
pitifully	-1.2	1.249	[-2, -1, -3, -2, -1, -1, -2, -1, 2, -1]
pitifulness	-1.2	1.77764	[-3, -2, -1, -3, -2, -1, 3, 1, -2, -2]
pitiless	-1.8	0.87178	[-2, 0, -2, -2, -2, -3, -1, -3, -1, -2]
pitilessly	-2.1	0.7	[-2, -2, -1, -3, -3, -1, -3, -2, -2, -2]
pitilessness	-0.5	1.62788	[1, 3, 1, -3, -2, -1, -1, -1, -1, -1]
pity	-1.2	0.4	[-2, -2, -1, -1, -1, -1, -1, -1, -1, -1]
pitying	-1.4	0.91652	[-1, -3, -1, -3, -2, -1, 0, -1, -1, -1]
pityingly	-1.0	1.26491	[-2, -2, -1, -2, -2, 0, 0, -1, 2, -2]
pityriasis	-0.8	0.87178	[-2, 0, 0, 0, -1, 0, -2, -1, -2, 0]
play	1.4	1.0198	[2, 0, 1, 1, 1, 2, 1, 4, 1, 1]
played	1.4	1.42829	[2, 1, 1, 1, 4, 0, 1, 0, 4, 0]
playful	1.9	0.83066	[4, 2, 2, 2, 1, 1, 1, 2, 2, 2]
playfully	1.6	0.4899	[2, 1, 1, 2, 1, 2, 2, 2, 1, 2]
playfulness	1.2	0.87178	[2, 1, 2, -1, 1, 2, 1, 2, 1, 1]
playing	0.8	0.87178	[0, 2, 2, 1, 0, 0, 2, 0, 0, 1]
plays	1.0	1.09545	[0, 2, 0, 2, 0, 1, 0, 2, 3, 0]
pleasant	2.3	0.64031	[2, 3, 3, 3, 2, 1, 2, 2, 3, 2]
pleasanter	1.5	0.67082	[2, 2, 2, 1, 0, 1, 1, 2, 2, 2]
pleasantest	2.6	0.8	[3, 3, 3, 1, 2, 4, 3, 2, 2, 3]
pleasantly	2.1	0.53852	[1, 2, 3, 2, 2, 2, 2, 2, 3, 2]
pleasantness	2.3	0.9	[3, 2, 3, 3, 3, 1, 1, 3, 1, 3]
pleasantnesses	2.3	0.78102	[3, 1, 2, 3, 1, 2, 3, 3, 2, 3]
pleasantries	1.3	0.45826	[1, 1, 1, 1, 1, 2, 1, 2, 2, 1]
pleasantry	2.0	0.7746	[2, 2, 1, 1, 4, 2, 2, 2, 2, 2]
please	1.3	0.78102	[2, 1, 2, 2, 2, 0, 2, 1, 0, 1]
pleased	1.9	0.53852	[2, 2, 2, 2, 1, 1, 2, 3, 2, 2]
pleaser	1.7	0.45826	[2, 2, 2, 2, 1, 1, 1, 2, 2, 2]
pleasers	1.0	1.0	[1, 1, 2, 0, 1, 3, 1, 1, -1, 1]
pleases	1.7	0.45826	[2, 1, 2, 2, 1, 1, 2, 2, 2, 2]
pleasing	2.4	0.91652	[2, 3, 2, 2, 2, 2, 4, 4, 1, 2]
pleasurability	1.9	0.83066	[1, 2, 2, 2, 2, 0, 2, 3, 3, 2]
pleasurable	2.4	0.4899	[2, 3, 3, 2, 3, 3, 2, 2, 2, 2]
pleasurableness	2.4	0.91652	[2, 3, 2, 1, 2, 3, 4, 3, 1, 3]
pleasurably	2.6	0.4899	[2, 2, 2, 3, 3, 3, 3, 2, 3, 3]
pleasure	2.7	0.9	[4, 4, 3, 2, 2, 3, 2, 1, 3, 3]
pleasured	2.3	0.64031	[3, 2, 3, 2, 3, 3, 1, 2, 2, 2]
pleasureless	-1.6	0.8	[-1, -1, -1, -1, -2, -3, -3, -2, -1, -1]
pleasures	1.9	1.37477	[3, -2, 3, 2, 3, 2, 2, 2, 2, 2]
pleasuring	2.8	0.4	[3, 2, 3, 3, 3, 3, 3, 2, 3, 3]
poised	1.0	0.44721	[1, 1, 1, 1, 1, 1, 0, 1, 1, 2]
poison	-2.5	0.92195	[-4, -3, -2, -4, -2, -2, -2, -3, -1, -2]
poisoned	-2.2	0.9798	[-4, -1, -4, -1, -2, -2, -2, -2, -2, -2]
poisoner	-2.7	0.78102	[-2, -3, -3, -4, -4, -2, -2, -2, -2, -3]
poisoners	-3.1	0.83066	[-3, -4, -3, -4, -3, -4, -3, -3, -1, -3]
poisoning	-2.8	1.249	[-4, -4, -2, 0, -2, -3, -4, -3, -2, -4]
poisonings	-2.4	1.11355	[-2, 0, -2, -1, -4, -3, -3, -3, -3, -3]
poisonous	-2.7	0.78102	[-3, -3, -4, -2, -1, -3, -3, -3, -3, -2]
poisonously	-2.9	0.53852	[-3, -2, -3, -3, -2, -3, -3, -4, -3, -3]
poisons	-2.7	0.9	[-3, -4, -3, -1, -2, -3, -3, -2, -2, -4]
poisonwood	-1.0	0.89443	[0, -2, 0, 0, 0, -1, -2, -2, -2, -1]
pollute	-2.3	0.64031	[-3, -2, -2, -2, -2, -3, -3, -1, -3, -2]
polluted	-2.0	0.44721	[-2, -2, -1, -2, -2, -2, -2, -2, -3, -2]
polluter	-1.8	0.6	[-2, -1, -2, -1, -2, -2, -3, -1, -2, -2]
polluters	-2.0	0.44721	[-2, -2, -2, -2, -2, -3, -2, -1, -2, -2]
pollutes	-2.2	0.87178	[-2, -1, -2, -1, -3, -1, -3, -3, -3, -3]
poor	-2.1	1.13578	[-2, -2, -1, -4, -2, 0, -2, -4, -2, -2]
poorer	-1.5	1.56525	[-2, -3, -2, -2, -2, -2, 3, -2, -1, -2]
poorest	-2.5	0.80623	[-2, -3, -3, -1, -2, -3, -3, -4, -2, -2]
popular	1.8	0.74833	[2, 3, 1, 2, 2, 1, 3, 1, 2, 1]
popularise	1.6	0.66332	[1, 1, 2, 2, 3, 2, 1, 2, 1, 1]
popularised	1.1	0.9434	[1, 1, 0, 0, 3, 2, 1, 2, 1, 0]
popularises	0.5	0.67082	[1, 0, 0, 0, 0, 1, 1, 2, 0, 0]
popularising	1.2	0.6	[1, 0, 2, 2, 1, 1, 1, 2, 1, 1]
popularities	1.6	0.8	[2, 1, 1, 2, 0, 2, 1, 2, 3, 2]
popularity	2.1	1.04403	[2, 1, 1, 1, 3, 2, 3, 4, 3, 1]
popularization	1.3	0.78102	[1, 2, 1, 2, 1, 0, 1, 1, 3, 1]
popularizations	0.9	0.7	[1, 1, 1, 0, 2, 0, 1, 1, 2, 0]
popularize	1.3	0.64031	[2, 2, 0, 2, 1, 1, 1, 1, 2, 1]
popularized	1.9	0.83066	[3, 2, 3, 2, 1, 0, 2, 2, 2, 2]
popularizer	1.8	0.74833	[2, 2, 3, 2, 1, 0, 2, 2, 2, 2]
popularizers	1.0	0.89443	[0, 0, 1, 2, 1, 1, 1, 1, 3, 0]
popularizes	1.4	0.8	[2, 1, 3, 2, 1, 0, 1, 2, 1, 1]
popularizing	1.5	0.67082	[2, 2, 1, 1, 1, 2, 2, 0, 2, 2]
popularly	1.8	0.74833	[1, 3, 2, 1, 3, 1, 2, 1, 2, 2]
positive	2.6	0.91652	[2, 1, 2, 2, 3, 3, 4, 3, 4, 2]
positively	2.4	0.66332	[2, 2, 3, 3, 4, 2, 2, 2, 2, 2]
positiveness	2.3	1.18743	[2, 1, 4, 3, 4, 2, 0, 3, 2, 2]
positivenesses	2.2	0.74833	[3, 3, 2, 2, 2, 2, 1, 3, 1, 3]
positiver	2.3	0.78102	[1, 4, 2, 2, 2, 3, 2, 2, 2, 3]
positives	2.4	0.4899	[3, 3, 2, 2, 2, 2, 3, 2, 3, 2]
positivest	2.9	1.04403	[4, 3, 2, 1, 3, 4, 4, 4, 2, 2]
positivism	1.6	1.35647	[3, 0, 2, 1, 2, 0, 3, 4, 1, 0]
positivisms	1.8	0.9798	[4, 1, 2, 2, 2, 0, 2, 2, 1, 2]
positivist	2.0	1.0	[3, 1, 2, 2, 2, 0, 2, 4, 2, 2]
positivistic	1.9	0.83066	[2, 3, 1, 3, 1, 1, 3, 2, 1, 2]
positivists	1.7	1.1	[1, 2, 1, 4, 2, 1, 3, 0, 1, 2]
positivities	2.6	0.91652	[2, 2, 4, 3, 2, 3, 4, 3, 1, 2]
positivity	2.3	0.9	[2, 2, 2, 3, 3, 3, 3, 0, 3, 2]
possessive	-0.9	1.22066	[-1, -1, -2, -2, 0, -1, 0, -2, 2, -2]
postpone	-0.9	0.83066	[1, -1, -2, -1, -1, -2, -1, -1, 0, -1]
postponed	-0.8	0.4	[-1, -1, 0, 0, -1, -1, -1, -1, -1, -1]
postpones	-1.1	0.83066	[-1, -1, -1, 0, -1, 0, -2, -1, -3, -1]
postponing	-0.5	0.5	[0, -1, 0, -1, 0, 0, 0, -1, -1, -1]
poverty	-2.3	1.00499	[-2, -4, -2, -4, -3, -1, -2, -2, -1, -2]
powerful	1.8	0.9798	[4, 0, 2, 1, 2, 2, 2, 2, 1, 2]
powerless	-2.2	0.6	[-2, -3, -2, -2, -3, -2, -3, -2, -1, -2]
praise	2.6	0.8	[2, 4, 3, 3, 2, 1, 3, 3, 2, 3]
praised	2.2	0.6	[3, 2, 2, 2, 2, 3, 1, 3, 2, 2]
praiser	2.0	0.89443	[3, 1, 3, 1, 1, 2, 1, 3, 2, 3]
praisers	2.0	0.63246	[2, 2, 1, 3, 3, 2, 1, 2, 2, 2]
praises	2.4	0.4899	[3, 2, 2, 3, 2, 3, 2, 3, 2, 2]
praiseworthily	1.9	0.7	[2, 1, 1, 3, 2, 2, 2, 3, 1, 2]
praiseworthiness	2.4	0.8	[1, 3, 2, 4, 2, 2, 3, 2, 3, 2]
praiseworthy	2.6	0.4899	[3, 3, 3, 3, 2, 2, 3, 2, 3, 2]
praising	2.5	0.67082	[2, 3, 3, 2, 2, 3, 3, 3, 1, 3]
pray	1.3	1.18743	[0, 3, 2, 1, 1, 1, -1, 3, 1, 2]
praying	1.5	0.92195	[2, 2, 0, 3, 1, 3, 1, 1, 1, 1]
prays	1.4	1.0198	[2, 0, 2, 0, 1, 1, 3, 1, 3, 1]
prblm	-1.6	0.8	[-1, -1, -1, -1, -1, -3, -3, -2, -2, -1]
prblms	-2.3	1.00499	[-2, -2, -2, -2, -4, -4, -3, -1, -2, -1]
precious	2.7	0.64031	[3, 3, 3, 3, 3, 1, 3, 3, 2, 3]
preciously	2.2	0.74833	[3, 3, 3, 2, 2, 1, 1, 3, 2, 2]
preciousness	1.9	0.83066	[2, 4, 2, 2, 2, 1, 1, 1, 2, 2]
prejudice	-2.3	0.78102	[-2, -1, -2, -2, -3, -2, -2, -3, -4, -2]
prejudiced	-1.9	0.53852	[-2, -3, -1, -2, -1, -2, -2, -2, -2, -2]
prejudices	-1.8	0.74833	[-2, -3, -1, -2, -1, -3, -2, -1, -1, -2]
prejudicial	-2.6	0.8	[-3, -3, -2, -2, -3, -4, -2, -1, -3, -3]
prejudicially	-1.5	1.74642	[-3, -1, -1, -3, -3, -1, -3, 1, 2, -3]
prejudicialness	-2.4	1.42829	[-2, -3, 1, -3, -2, -4, -4, -3, -1, -3]
prejudicing	-1.8	1.07703	[-2, -2, -2, -3, -2, -1, 1, -3, -2, -2]
prepared	0.9	0.3	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]
pressure	-1.2	0.6	[-1, -1, -1, -1, -2, -2, -1, -2, 0, -1]
pressured	-0.9	1.04403	[-2, -1, -2, -1, 2, -1, -1, -1, -1, -1]
pressureless	1.0	1.26491	[2, 0, 1, -1, -1, 2, 1, 2, 1, 3]
pressures	-1.3	0.64031	[-2, -1, -1, -1, -3, -1, -1, -1, -1, -1]
pressuring	-1.4	0.91652	[-3, -1, -1, -1, -1, -1, -1, -3, -2, 0]
pressurise	-0.6	1.0198	[0, -2, 0, 1, 0, -2, 0, -2, 0, -1]
pressurised	-0.4	0.66332	[0, 0, 0, -1, 0, -1, 0, -2, 0, 0]
pressurises	-0.8	0.6	[-1, -1, -1, 0, -1, -1, 0, -1, 0, -2]
pressurising	-0.6	1.28062	[-1, 0, 0, 2, -1, -1, -3, 0, -2, 0]
pressurizations	-0.3	1.00499	[0, 0, 1, -2, 0, 0, -1, -2, 0, 1]
pressurize	-0.7	1.34536	[0, -2, -2, 0, 0, -1, -3, 2, -1, 0]
pressurized	0.1	0.83066	[0, 0, 0, 2, 0, 0, -1, -1, 0, 1]
pressurizer	0.1	0.83066	[0, 0, 0, 1, 0, 0, -1, -1, 0, 2]
pressurizers	-0.7	0.9	[-1, 0, -2, -1, -2, -1, 0, 0, 1, -1]
pressurizes	-0.2	0.87178	[0, 0, -1, 1, 0, 0, -1, -2, 0, 1]
pressurizing	-0.2	0.9798	[1, 0, -1, -1, -1, 0, -1, 2, 0, -1]
pretend	-0.4	0.91652	[0, 1, -1, -1, -2, 0, -1, -1, 1, 0]
pretending	0.4	1.49666	[2, 0, -1, -1, 0, 3, -2, 1, 0, 2]
pretends	-0.4	0.66332	[0, -1, 0, -1, 1, 0, 0, -1, -1, -1]
prettied	1.6	0.66332	[2, 1, 1, 1, 1, 2, 3, 2, 1, 2]
prettier	2.1	0.53852	[2, 2, 2, 2, 2, 2, 3, 1, 2, 3]
pretties	1.7	0.78102	[2, 1, 1, 2, 1, 2, 3, 1, 1, 3]
prettiest	2.7	0.78102	[4, 3, 4, 2, 2, 2, 3, 2, 2, 3]
pretty	2.2	0.6	[3, 2, 2, 2, 3, 1, 2, 2, 2, 3]
prevent	0.1	1.22066	[-2, 1, 0, 0, -1, 2, -1, 2, 0, 0]
prevented	0.1	0.7	[0, -1, 0, 2, 0, 0, 0, 0, 0, 0]
preventing	-0.1	1.51327	[-2, 0, -2, 3, 0, 0, -1, -1, 2, 0]
prevents	0.3	1.34536	[0, -2, 0, 0, 0, 2, 0, -1, 3, 1]
prick	-1.4	1.42829	[-2, -2, -2, -1, 1, -1, -4, -2, 1, -2]
pricked	-0.6	1.0198	[-1, -1, -2, 1, 0, -1, -2, -1, 1, 0]
pricker	-0.3	0.9	[-1, -1, 0, 2, 0, -1, -1, -1, 0, 0]
prickers	-0.2	0.87178	[1, -1, -1, 0, 1, -1, 0, 1, -1, -1]
pricket	-0.5	0.67082	[0, -1, -1, -2, 0, 0, 0, 0, -1, 0]
prickets	0.3	0.64031	[0, 2, 0, 0, 0, 1, 0, 0, 0, 0]
pricking	-0.9	1.22066	[-2, -1, -2, 2, -2, -2, -1, 0, -1, 0]
prickle	-1.0	0.44721	[-1, -1, -1, -1, -1, -1, -2, 0, -1, -1]
prickled	-0.2	1.53623	[-1, -1, 3, -1, -2, 2, 0, 0, 0, -2]
prickles	-0.8	0.74833	[0, -1, -1, -1, -2, -1, 0, 0, 0, -2]
pricklier	-1.6	0.8	[-1, -2, -2, -2, -2, -1, -2, -1, 0, -3]
prickliest	-1.4	1.35647	[-4, -2, -1, 0, -3, -1, -1, 1, -2, -1]
prickliness	-0.6	0.91652	[-2, -1, -1, -1, -1, 1, -1, 1, 0, -1]
prickling	-0.8	0.6	[-2, -1, 0, -1, 0, 0, -1, -1, -1, -1]
prickly	-0.9	1.04403	[-2, -1, -1, -2, -1, 1, -2, -1, 1, -1]
pricks	-0.9	1.04403	[-2, 0, -1, -3, -1, 1, 0, -1, -1, -1]
pricky	-0.6	1.2	[-2, 1, -1, -2, -1, 2, 0, -1, -1, -1]
pride	1.4	1.11355	[0, 2, 2, 2, 3, 1, -1, 2, 2, 1]
prison	-2.3	0.64031	[-3, -3, -2, -2, -1, -2, -3, -3, -2, -2]
prisoner	-2.5	1.0247	[-3, -1, -4, -4, -3, -2, -3, -2, -1, -2]
prisoners	-2.3	0.78102	[-3, -2, -3, -3, -1, -3, -2, -1, -2, -3]
privilege	1.5	0.80623	[2, 1, 0, 1, 3, 1, 2, 2, 2, 1]
privileged	1.9	0.9434	[2, 3, 3, 2, 3, 1, 1, 2, 0, 2]
privileges	1.6	1.2	[2, 1, 3, 1, 2, 2, 0, 0, 4, 1]
privileging	0.7	1.1	[1, 1, 2, 2, -1, 2, 1, 0, 0, -1]
prize	2.3	1.1	[2, 2, 0, 4, 4, 3, 2, 2, 2, 2]
prized	2.4	0.8	[3, 3, 3, 2, 3, 2, 1, 3, 1, 3]
prizefight	-0.1	1.13578	[-2, 2, 0, 0, 0, -2, 0, 1, 0, 0]
prizefighter	1.0	1.0	[0, 2, 0, 0, 0, 2, 0, 2, 2, 2]
prizefighters	-0.1	1.04403	[0, 0, -3, 0, 0, 0, 0, 1, 1, 0]
prizefighting	0.4	0.91652	[0, 0, 0, 1, 0, 3, 0, 0, 0, 0]
prizefights	0.3	0.78102	[1, 2, 0, 0, -1, 0, 0, 1, 0, 0]
prizer	1.0	1.0	[0, 3, 0, 0, 2, 1, 2, 1, 0, 1]
prizers	0.8	0.9798	[2, 0, 0, 1, 3, 1, 0, 1, 0, 0]
prizes	2.0	1.09545	[3, 3, 2, 0, 2, 1, 2, 4, 1, 2]
prizewinner	2.3	1.00499	[3, 0, 3, 3, 2, 2, 2, 4, 2, 2]
prizewinners	2.4	1.11355	[4, 2, 2, 2, 0, 4, 2, 3, 3, 2]
prizewinning	3.0	0.7746	[3, 3, 3, 3, 3, 4, 3, 1, 3, 4]
proactive	1.8	0.87178	[2, 3, 3, 1, 1, 1, 1, 3, 1, 2]
problem	-1.7	0.64031	[-2, -2, -1, -1, -1, -3, -1, -2, -2, -2]
problematic	-1.9	0.53852	[-1, -2, -2, -2, -2, -3, -2, -1, -2, -2]
problematical	-1.8	0.6	[-3, -1, -1, -2, -2, -2, -2, -2, -1, -2]
problematically	-2.0	1.0	[-2, -1, -3, -1, -1, -2, -4, -3, -1, -2]
problematics	-1.3	1.1	[0, -1, -1, 0, -2, -1, -4, -1, -2, -1]
problems	-1.7	0.78102	[-2, -1, -1, -3, -2, -1, -3, -1, -1, -2]
profit	1.9	0.7	[2, 3, 2, 1, 2, 1, 3, 1, 2, 2]
profitabilities	1.1	0.7	[1, 1, 3, 1, 1, 1, 1, 0, 1, 1]
profitability	1.1	1.44568	[1, 1, -2, 2, 0, 3, 1, 3, 2, 0]
